epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,1515.99,2.16088,2.11931,1.15852,0.49862,0.34043,0.32428,0.09068,2.69112,2.48487,1.33662,0.000944,0.000944,0.000944
82,1533.31,2.39736,2.22862,1.14535,0.56759,0.33528,0.30435,0.08799,2.72703,2.4863,1.35466,0.0009308,0.0009308,0.0009308
83,1551.13,2.21368,2.04771,1.10603,0.56759,0.33528,0.30435,0.08799,2.72703,2.4863,1.35466,0.0009176,0.0009176,0.0009176
84,1567.9,2.25701,2.1291,1.09382,0.39202,0.31915,0.29989,0.08133,2.75175,2.36167,1.37592,0.0009044,0.0009044,0.0009044
85,1586.86,2.32854,2.14074,1.21623,0.39202,0.31915,0.29989,0.08133,2.75175,2.36167,1.37592,0.0008912,0.0008912,0.0008912
86,1603.51,2.414,1.99163,1.12059,0.34553,0.31915,0.29205,0.07721,2.79011,2.22548,1.39377,0.000878,0.000878,0.000878
87,1619.65,2.27289,1.96284,1.12671,0.34553,0.31915,0.29205,0.07721,2.79011,2.22548,1.39377,0.0008648,0.0008648,0.0008648
88,1636.87,2.28416,2.04046,1.11482,0.4115,0.38688,0.29467,0.07576,2.85508,2.21201,1.3948,0.0008516,0.0008516,0.0008516
89,1654.66,2.05256,1.84178,1.15424,0.4115,0.38688,0.29467,0.07576,2.85508,2.21201,1.3948,0.0008384,0.0008384,0.0008384
90,1670.72,2.07825,1.80308,1.12315,0.37883,0.31915,0.21202,0.05118,2.90949,2.2915,1.40016,0.0008252,0.0008252,0.0008252
91,1688.25,2.29902,2.14838,1.12426,0.37883,0.31915,0.21202,0.05118,2.90949,2.2915,1.40016,0.000812,0.000812,0.000812
92,1714.62,2.10946,1.65041,1.15098,0.32638,0.25532,0.19342,0.05049,2.91706,2.36822,1.38995,0.0007988,0.0007988,0.0007988
93,1731.96,2.30896,2.06352,1.075,0.32638,0.25532,0.19342,0.05049,2.91706,2.36822,1.38995,0.0007856,0.0007856,0.0007856
94,1749.98,2.07032,1.69414,1.13236,0.36352,0.2766,0.19917,0.0464,2.97884,2.37941,1.42091,0.0007724,0.0007724,0.0007724
95,1775.47,2.13451,1.95291,1.15227,0.36352,0.2766,0.19917,0.0464,2.97884,2.37941,1.42091,0.0007592,0.0007592,0.0007592
96,1794.84,2.10581,1.87573,1.1325,0.34822,0.23404,0.18236,0.04423,3.02572,2.35303,1.43884,0.000746,0.000746,0.000746
97,1813.16,2.21294,2.00469,1.07628,0.34822,0.23404,0.18236,0.04423,3.02572,2.35303,1.43884,0.0007328,0.0007328,0.0007328
98,1828.96,2.01154,1.73832,1.09877,0.39399,0.30444,0.23441,0.05126,2.98482,2.25577,1.4235,0.0007196,0.0007196,0.0007196
99,1845.17,2.25071,1.93289,1.13695,0.39399,0.30444,0.23441,0.05126,2.98482,2.25577,1.4235,0.0007064,0.0007064,0.0007064
100,1861.04,2.08085,1.87501,1.1165,0.44043,0.34043,0.2604,0.0626,2.92995,2.14017,1.41583,0.0006932,0.0006932,0.0006932
101,1876.78,2.27189,1.96956,1.15599,0.44043,0.34043,0.2604,0.0626,2.92995,2.14017,1.41583,0.00068,0.00068,0.00068
102,1898.8,2.23324,1.82919,1.19672,0.40352,0.38298,0.25326,0.0667,2.91954,2.13361,1.40574,0.0006668,0.0006668,0.0006668
103,1923.97,2.16317,2.09655,1.08491,0.40352,0.38298,0.25326,0.0667,2.91954,2.13361,1.40574,0.0006536,0.0006536,0.0006536
104,1945.4,2.08903,1.91497,1.15203,0.41599,0.3617,0.24806,0.06744,2.9412,2.21993,1.41253,0.0006404,0.0006404,0.0006404
105,1963.73,2.05569,1.80086,1.06984,0.41599,0.3617,0.24806,0.06744,2.9412,2.21993,1.41253,0.0006272,0.0006272,0.0006272
